Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T0.3_v1700_chi300, 156.563, 142.196, 11406.83, 1.09197019069e+18, 7393868928.0, 1.09197018908e+18, 1.8060004968, 25.7800283437, 2.50793845691e-08, 3.46361117086e+16, 243058320.978
T0.3_v1700_chi300, 149.387, 185.562, 10773.526, 4.72973326302e+17, 3839112896.0, 4.72973326271e+17, 0.73075331604, 26.3280307387, 1.0508140913e-08, 2.6866865117e+16, 90922132.0
T0.3_v1700_chi300, 236.822, 135.518, 15474.638, 1.36343845606e+17, 3109002480.0, 1.36343845105e+17, 0.375282435468, 22.1656970364, 3.54369089628e-09, 1.20916050819e+16, 79222000.0
T0.3_v3000_chi300, 181.685, 128.661, 11842.99, 8.35466093479e+17, 13404589440.0, 8.35466093477e+17, 0.991530034825, 32.6736923793, 2.90781368983e-08, 3.8773484467e+16, 195083298.068
T0.3_v3000_chi300, 231.062, 162.592, 12712.321, 1.0624805408e+18, 6648477568.0, 1.06248053813e+18, 2.05185793228, 21.3204373443, 2.34870940474e-08, 3.12201624897e+16, 7839361.23748
T0.3_v3000_chi300, 243.526, 150.951, 11751.637, 6.34195980667e+17, 4365036416.0, 6.34195980613e+17, 1.03001427429, 22.8397458772, 1.27383199544e-08, 2.87075008114e+16, 188378014.188
T0.3_v3000_chi300, 403.176, 315.215, 14294.353, 1.79889624548e+17, 3499620672.0, 1.79889623528e+17, 0.535634796682, 21.5098241373, 5.77282421865e-09, 1.25789417872e+16, 19120570.0
T3_v430_chi3000, 16.793, 36.407, 11459.578, 2.45600621825e+16, 1.12018038782e+15, 2.45600621125e+16, 0.00322643544898, 49.1613444296, 4.34213542738e-06, 1.94337644044e+16, 15656640.0
T3_v430_chi3000, 19.998, 56.298, 11391.417, 2.30538341635e+16, 7.14875906637e+14, 2.30538340805e+16, 0.0024007858999, 43.2383323116, 0.00010694767049, 1.91507125904e+16, 13982788.0
T3_v430_chi3000, 31.081, 39.635, 12772.971, 3.99172572276e+16, 5.13026166649e+13, 3.99172571488e+16, 0.0296557301531, 46.5512254908, 6.94258826084e-06, 1.55619241844e+16, 6386034.0
